siRNA,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
SBF2 - scrambled,Nuclear speckles - Nucleus (combined),4,0.005638259942003105,relative_to_Nucleus (combined),15_U2SNRNPB,4,0.8993974553765436,0.8655303667865548,0.9345897195277556,-0.1529692926247462,-0.2083436580293213,-0.09759492722017118
SBF2 - scrambled,Nucleus (combined),4,0.6805308857992214,unnormalised,15_U2SNRNPB,NA,0.989457132508519,0.9441509277887074,1.036937409323902,-0.015290889946099779,-0.082910594020929,0.05232881412872931
SBF2 - scrambled,Nucleolus,4,0.06318631841407878,unnormalised,15_U2SNRNPB,NA,0.9431062122883227,0.9016150557545997,0.9865067380805981,-0.08450783903168067,-0.14941648811597918,-0.019599189947382384
SBF2 - scrambled,Nucleolus - Nucleus (combined),4,4.7928141626007754e-4,relative_to_Nucleus (combined),15_U2SNRNPB,4,0.9531552012741722,0.9445916551340545,0.9617963834193247,-0.06921694908558096,-0.08223730463485193,-0.05619659353631008
SBF2 - scrambled,Nucleus (combined),4,0.7253850253671215,unnormalised,15_U2SNRNPB,NA,0.9905014594120761,0.9425431519145576,1.0408999727010797,-0.013768994093636742,-0.08536942491134251,0.057831436724068964
SBF2 - scrambled,Nucleoplasm,4,0.04922299834062922,unnormalised,15_U2SNRNPB,NA,0.9374171988826943,0.8958357866844926,0.9809286677565683,-0.0932368305641849,-0.15869379502441144,-0.027779866103958595
SBF2 - scrambled,Nucleoplasm - Nucleus (combined),4,5.225868983088819e-4,relative_to_Nucleus (combined),15_U2SNRNPB,4,0.9464066811563401,0.9364321648518272,0.9564874421833681,-0.07946783647054816,-0.09475360546599015,-0.06418206747510617
SBF2 - scrambled,Nucleus (combined),4,0.73702997449089,unnormalised,15_U2SNRNPB,NA,0.9908778198536949,0.942657587026323,1.0415646862561077,-0.013220917958065457,-0.08519427648811097,0.058752440571980126
SBF2 - scrambled,PML bodies,4,0.05108122668975447,unnormalised,15_U2SNRNPB,NA,0.9228490200210048,0.8716237060113964,0.9770848450771641,-0.11583345555774077,-0.19822266015911455,-0.03344425095636705
SBF2 - scrambled,PML bodies - Nucleus (combined),4,4.2845252149015494e-4,relative_to_Nucleus (combined),15_U2SNRNPB,4,0.9313449161242354,0.9193169077774516,0.9435302945613182,-0.10261253759967533,-0.1213658204606833,-0.08385925473866743
SBF2 - scrambled,Nucleus (combined),4,0.16041521488610577,unnormalised,16_GOLGA2,NA,1.0812395676054722,0.9891987151628248,1.1818444409960998,0.11268621290061445,-0.015667729026702097,0.2410401548279312
SBF2 - scrambled,Cajal bodies,4,0.03040381131899728,unnormalised,16_GOLGA2,NA,1.1589601336927087,1.061265010798002,1.2656486154000601,0.21283094088016952,0.08578495976246694,0.33987692199787195
SBF2 - scrambled,Cajal bodies - Nucleus (combined),4,0.17532167547059926,relative_to_Nucleus (combined),16_GOLGA2,4,1.071880985875644,0.9867956196080191,1.1643027442076879,0.10014472797955494,-0.01917678336750051,0.21946623932661022
SBF2 - scrambled,Nucleus (combined),4,0.20161383769369542,unnormalised,16_GOLGA2,NA,1.0825929179589036,0.9777107356266284,1.1987261500852986,0.11449085546060338,-0.03252040067593751,0.2615021115971444
SBF2 - scrambled,Nuclear periphery,4,0.9546709936718465,unnormalised,16_GOLGA2,NA,0.995624306876204,0.8637364479471838,1.147650724707331,-0.006326642610104255,-0.2113369251407615,0.1986836399205529
SBF2 - scrambled,Nuclear periphery - Nucleus (combined),4,0.02825652933914634,relative_to_Nucleus (combined),16_GOLGA2,4,0.9196663772319255,0.8758438207329557,0.9656815808817288,-0.12081749807070767,-0.1912544615245581,-0.05038053461685728
SBF2 - scrambled,Nucleus (combined),4,0.14489956850401997,unnormalised,16_GOLGA2,NA,1.0824186154947213,0.9933610378540823,1.1794604524660381,0.11425855618889222,-0.009609933170639686,0.23812704554842384
SBF2 - scrambled,Nuclear speckles,4,0.0022308660912594425,unnormalised,16_GOLGA2,NA,1.2418500438785767,1.1684411529132068,1.3198709474038688,0.31249097547946897,0.22458507640730005,0.4003968745516381
SBF2 - scrambled,Nuclear speckles - Nucleus (combined),4,0.02780537685551724,relative_to_Nucleus (combined),16_GOLGA2,4,1.1472918389443878,1.0594069049522852,1.2424674197943604,0.19823241929057717,0.08325681690817344,0.31320802167298073
SBF2 - scrambled,Nucleus (combined),4,0.16075804835191368,unnormalised,16_GOLGA2,NA,1.0840859681824122,0.9887406910199782,1.1886254880413853,0.11647916716473206,-0.016335888191980643,0.2492942225214449
SBF2 - scrambled,Nucleolus,4,0.020497918489297832,unnormalised,16_GOLGA2,NA,1.1644192751206899,1.0746472635540214,1.2616905046484908,0.21961062630714565,0.10386319504258486,0.3353580575717065
SBF2 - scrambled,Nucleolus - Nucleus (combined),4,0.03272949928189924,relative_to_Nucleus (combined),16_GOLGA2,4,1.0741023399398528,1.028165540877786,1.1220915220318617,0.10313145914241348,0.04007256587058354,0.16619035241424363
SBF2 - scrambled,Nucleus (combined),4,0.1468227325061202,unnormalised,16_GOLGA2,NA,1.0820728119499246,0.9928520054968875,1.1793112809146533,0.11379758040758953,-0.010349409206116909,0.237944570021296
SBF2 - scrambled,Nucleoplasm,4,0.017303334835879692,unnormalised,16_GOLGA2,NA,1.1866686426962942,1.0892540110910731,1.292795301389922,0.24691714283493046,0.12334042587235548,0.37049385979750554
SBF2 - scrambled,Nucleoplasm - Nucleus (combined),4,0.01228559676207898,relative_to_Nucleus (combined),16_GOLGA2,4,1.0966624700216663,1.0518691344870597,1.1433633079655856,0.13311956242734097,0.07295522671146923,0.19328389814321253
SBF2 - scrambled,Nucleus (combined),4,0.14962044926530157,unnormalised,16_GOLGA2,NA,1.0863384481621992,0.9916808876256337,1.1900312274657474,0.11947364404099264,-0.012052143534317859,0.2509994316163028
SBF2 - scrambled,PML bodies,4,0.00596801273308187,unnormalised,16_GOLGA2,NA,1.1804029778239342,1.110554019845205,1.2546451277082622,0.23927946540001252,0.15127957052317348,0.32727936027685156
SBF2 - scrambled,PML bodies - Nucleus (combined),4,0.08075085233039601,relative_to_Nucleus (combined),16_GOLGA2,4,1.0865886039667176,1.0131035825586228,1.1654038289831246,0.11980582135902014,0.018781686877357547,0.22082995584068235
SBF2 - scrambled,Nucleus (combined),4,0.027112222124847003,unnormalised,16_H3,NA,1.4895880546842373,1.1843867915943906,1.8734357630508374,0.5749134087847794,0.24414030663154426,0.9056865109380147
SBF2 - scrambled,Cajal bodies,4,0.05178472906276603,unnormalised,16_H3,NA,1.3632655132615747,1.0924271083304837,1.7012511365528187,0.44706657267941247,0.12753701980967663,0.766596125549148
SBF2 - scrambled,Cajal bodies - Nucleus (combined),4,1.9046519009832048e-4,relative_to_Nucleus (combined),16_H3,4,0.9151963248997452,0.9032302919997657,0.9273208843068975,-0.1278468361053671,-0.14683422371776328,-0.10885944849297102
SBF2 - scrambled,Nucleus (combined),4,0.026896643295206926,unnormalised,16_H3,NA,1.489777716077208,1.185141566383763,1.8727194339258726,0.5750970878443578,0.24505940082915326,0.9051347748595624
SBF2 - scrambled,Nuclear periphery,4,0.018418488902204967,unnormalised,16_H3,NA,1.4897871682311221,1.2156828367442372,1.8256947778995836,0.5751062412450099,0.28176688869970673,0.868445593790313
SBF2 - scrambled,Nuclear periphery - Nucleus (combined),4,0.9997045407930766,relative_to_Nucleus (combined),16_H3,4,1.0000063446739818,0.9689331390461215,1.0320760526084325,9.15340065188828e-6,-0.045530978570648056,0.0455492853719521
SBF2 - scrambled,Nucleus (combined),4,0.027271037120051304,unnormalised,16_H3,NA,1.485546802235272,1.1825187444175083,1.8662277549930129,0.5709940580774582,0.24186305228674548,0.9001250638681711
SBF2 - scrambled,Nuclear speckles,4,0.029091017727497132,unnormalised,16_H3,NA,1.405766074930852,1.150452847231528,1.7177394642309831,0.4913565441865076,0.20220185408846295,0.7805112342845523
SBF2 - scrambled,Nuclear speckles - Nucleus (combined),4,0.04938867511198985,relative_to_Nucleus (combined),16_H3,4,0.9462953794627166,0.910282934698613,0.9837325418925612,-0.07963751389095076,-0.13561306051744237,-0.023661967264458995
SBF2 - scrambled,Nucleus (combined),4,0.02671100491729865,unnormalised,16_H3,NA,1.4876590088985506,1.1850181410590968,1.867591094241864,0.5730438795729456,0.24490914504392675,0.9011786141019643
SBF2 - scrambled,Nucleolus,4,0.019195409862232338,unnormalised,16_H3,NA,1.5371102955270015,1.2310198426266783,1.9193094853562211,0.6202206894924207,0.29985401659766653,0.9405873623871751
SBF2 - scrambled,Nucleolus - Nucleus (combined),4,0.00912868920096103,relative_to_Nucleus (combined),16_H3,4,1.0332410090838386,1.0193242840955061,1.047347737623958,0.04717680991947549,0.027613098245232497,0.06674052159371818
SBF2 - scrambled,Nucleus (combined),4,0.02712493836988909,unnormalised,16_H3,NA,1.4897406607066475,1.184397682723942,1.8738024132726678,0.5750612031189837,0.24415357299559204,0.9059688332423752
SBF2 - scrambled,Nucleoplasm,4,0.03380983728947611,unnormalised,16_H3,NA,1.4731710979741381,1.1595067305991607,1.8716864910175097,0.558924998509396,0.21351119443311772,0.9043388025856743
SBF2 - scrambled,Nucleoplasm - Nucleus (combined),4,0.24189124068818904,relative_to_Nucleus (combined),16_H3,4,0.9888775522011667,0.9732063321569865,1.004801120724347,-0.01613620460958765,-0.039182387700043154,0.00690997848086785
SBF2 - scrambled,Nucleus (combined),4,0.02703628271492057,unnormalised,16_H3,NA,1.4890682882508124,1.1844538638282684,1.8720225707294322,0.5744099170239308,0.24422200463769864,0.9045978294101628
SBF2 - scrambled,PML bodies,4,0.03560069244656537,unnormalised,16_H3,NA,1.4390026596342629,1.144721109930441,1.8089372480955734,0.5250692585393752,0.19499615523987132,0.8551423618388796
SBF2 - scrambled,PML bodies - Nucleus (combined),4,0.013226017182835057,relative_to_Nucleus (combined),16_H3,4,0.9663778827260093,0.9512328279555338,0.9817640695067139,-0.049340658484555364,-0.07212959015765223,-0.026551726811458426
SBF2 - scrambled,Nucleus (combined),4,0.37743084880962335,unnormalised,17_HDAC3,NA,1.2345137579819399,0.8141167018484852,1.8719972396909836,0.3039429146189825,-0.29669247839325347,0.9045783076312186
SBF2 - scrambled,Cajal bodies,4,0.2148549607333025,unnormalised,17_HDAC3,NA,1.3377996778021923,0.9081676682911023,1.9706801292489753,0.4198621029165916,-0.13896941864744725,0.9786936244806306
SBF2 - scrambled,Cajal bodies - Nucleus (combined),4,0.013343360363728924,relative_to_Nucleus (combined),17_HDAC3,4,1.0836652642811322,1.0440855319952953,1.1247454054509276,0.11591918829760926,0.062239903029404395,0.16959847356581387
SBF2 - scrambled,Nucleus (combined),4,0.37520130247955863,unnormalised,17_HDAC3,NA,1.2340405713635412,0.816176421703865,1.8658418587884622,0.30338982653173674,-0.2930470613095375,0.899826714373011
SBF2 - scrambled,Nuclear periphery,4,0.9465213925339291,unnormalised,17_HDAC3,NA,0.9842035615683535,0.6356398544799073,1.5239079862234333,-0.022971357683987476,-0.6537185107013548,0.6077757953333797
SBF2 - scrambled,Nuclear periphery - Nucleus (combined),4,1.3287493001037478e-4,relative_to_Nucleus (combined),17_HDAC3,4,0.7975455462382953,0.7734664782428173,0.8223742285116256,-0.32636118421572424,-0.37058932773900205,-0.2821330406924463
SBF2 - scrambled,Nucleus (combined),4,0.37698598046597875,unnormalised,17_HDAC3,NA,1.2344609481647744,0.8145017636099251,1.8709521582738835,0.30388119793864804,-0.2960102723200704,0.9037726681973666
SBF2 - scrambled,Nuclear speckles,4,0.38219291046506804,unnormalised,17_HDAC3,NA,1.2160420844074205,0.82263110584126,1.7975959583216812,0.28219315798813477,-0.28168246993154544,0.8460687859078151
SBF2 - scrambled,Nuclear speckles - Nucleus (combined),4,0.36234888277814903,relative_to_Nucleus (combined),17_HDAC3,4,0.9850794277577298,0.9572269553086972,1.0137423247536494,-0.021688039950513195,-0.06306707145157431,0.019690991550547775
SBF2 - scrambled,Nucleus (combined),4,0.37653029186864156,unnormalised,17_HDAC3,NA,1.2343207280826138,0.814951120084373,1.8694957552996045,0.30371731563238347,-0.2952145642880081,0.9026491955527747
SBF2 - scrambled,Nucleolus,4,0.5956568405941601,unnormalised,17_HDAC3,NA,1.1413093144592803,0.7277358901318206,1.7899171511735728,0.19068983979555573,-0.458513132279877,0.8398928118709886
SBF2 - scrambled,Nucleolus - Nucleus (combined),4,0.018758790287079805,relative_to_Nucleus (combined),17_HDAC3,4,0.9246456682552704,0.888226074478209,0.9625585606969375,-0.11302747583682765,-0.17100117167031614,-0.05505378000333902
SBF2 - scrambled,Nucleus (combined),4,0.37773367146498144,unnormalised,17_HDAC3,NA,1.2344011007289353,0.8139501784772122,1.8720385077272472,0.3038112534887744,-0.29698760440517424,0.9046101113827228
SBF2 - scrambled,Nucleoplasm,4,0.4079649398264689,unnormalised,17_HDAC3,NA,1.2045416557885849,0.8115418991376456,1.787856673908854,0.268484286113092,-0.301262513216218,0.838231085442402
SBF2 - scrambled,Nucleoplasm - Nucleus (combined),4,0.10935056362633137,relative_to_Nucleus (combined),17_HDAC3,4,0.9758105814044417,0.9532606066393914,0.9988939899003759,-0.03532696737568216,-0.06905741641992792,-0.0015965183314364264
SBF2 - scrambled,Nucleus (combined),4,0.3770343616733843,unnormalised,17_HDAC3,NA,1.234448346596985,0.8144716951583321,1.8709830304413386,0.3038664706099481,-0.29606353237261684,0.903796473592513
SBF2 - scrambled,PML bodies,4,0.3835748385193238,unnormalised,17_HDAC3,NA,1.2194629583446714,0.8192793659640274,1.815119443445171,0.28624593638414364,-0.28757261473435836,0.8600644875026456
SBF2 - scrambled,PML bodies - Nucleus (combined),4,0.3272816403202249,relative_to_Nucleus (combined),17_HDAC3,4,0.9878606599509618,0.9668798651575851,1.009296727178924,-0.01762053422580456,-0.04859144893738951,0.01335038048578044
SBF2 - scrambled,Nucleus (combined),4,0.2161116393128772,unnormalised,17_SRSF2,NA,1.5311080855779615,0.8668370336480477,2.7044206450852184,0.6145761306647686,-0.20616730426257393,1.4353195655921112
SBF2 - scrambled,Cajal bodies,4,0.46284630974725494,unnormalised,17_SRSF2,NA,0.807776623287442,0.48222310447537065,1.3531144963274742,-0.3079716992242723,-1.0522273192818437,0.43628392083329914
SBF2 - scrambled,Cajal bodies - Nucleus (combined),4,2.2362358286475654e-4,relative_to_Nucleus (combined),17_SRSF2,4,0.5275764858772353,0.4778783499226915,0.5824431018806364,-0.9225478298890407,-1.0652846865134649,-0.7798109732646165
SBF2 - scrambled,Nucleus (combined),4,0.2173630121500356,unnormalised,17_SRSF2,NA,1.5307840453655688,0.8652542226643491,2.7082211587828247,0.6142707696727934,-0.20880401775459892,1.4373455571001859
SBF2 - scrambled,Nuclear periphery,4,0.6673245544570898,unnormalised,17_SRSF2,NA,1.0737477318683881,0.7945730760190036,1.4510108969070246,0.10265508388929453,-0.33174818612275636,0.5370583539013454
SBF2 - scrambled,Nuclear periphery - Nucleus (combined),4,0.06707101273220743,relative_to_Nucleus (combined),17_SRSF2,4,0.7014364535083489,0.5309327256768365,0.9266957460253531,-0.511615685783499,-0.9133990257244806,-0.10983234584251743
SBF2 - scrambled,Nucleus (combined),4,0.2180629085668496,unnormalised,17_SRSF2,NA,1.5316443677485383,0.8641690024152906,2.714670929759226,0.6150813570241989,-0.21061461223995226,1.4407773262883503
SBF2 - scrambled,Nuclear speckles,4,0.24035821958081416,unnormalised,17_SRSF2,NA,1.33583954153678,0.8848094779654461,2.0167813808193435,0.4177467244797624,-0.17656125526805336,1.0120547042275783
SBF2 - scrambled,Nuclear speckles - Nucleus (combined),4,0.19948695259581553,relative_to_Nucleus (combined),17_SRSF2,4,0.8721603850510128,0.7324292967567518,1.038549032132662,-0.19733463254443648,-0.44923859561399787,0.05456933052512499
SBF2 - scrambled,Nucleus (combined),4,0.21295644530108235,unnormalised,17_SRSF2,NA,1.5301583952536966,0.871167972334684,2.6876386516948982,0.6136810020807462,-0.19897717917422633,1.426339183335719
SBF2 - scrambled,Nucleolus,4,0.5410396250549336,unnormalised,17_SRSF2,NA,1.132090466789453,0.7864130181503305,1.6297146606372241,0.178989250372552,-0.34664089087739386,0.7046193916224974
SBF2 - scrambled,Nucleolus - Nucleus (combined),4,0.04296438090974492,relative_to_Nucleus (combined),17_SRSF2,4,0.7398518155381913,0.6046534879436797,0.9052799989903365,-0.4346917517081943,-0.7258194887667846,-0.14356401464960428
SBF2 - scrambled,Nucleus (combined),4,0.21707093592084434,unnormalised,17_SRSF2,NA,1.5318155778641234,0.8654402838411335,2.7112892806107594,0.6152426152024334,-0.20849381911807024,1.438979049522937
SBF2 - scrambled,Nucleoplasm,4,0.9527311344279106,unnormalised,17_SRSF2,NA,0.9872930245720007,0.6635478495309849,1.468993557974017,-0.018449760604716522,-0.5917275904192711,0.554828069209838
SBF2 - scrambled,Nucleoplasm - Nucleus (combined),4,0.013300636166148615,relative_to_Nucleus (combined),17_SRSF2,4,0.6445247318535734,0.526001282905551,0.7897549748857023,-0.63369237580715,-0.9268617766640446,-0.34052297495025546
SBF2 - scrambled,Nucleus (combined),4,0.2141853821128649,unnormalised,17_SRSF2,NA,1.5331893220058346,0.8689847642660516,2.7050756167147494,0.616535855545046,-0.20259721210603032,1.4356689231961222
SBF2 - scrambled,PML bodies,4,0.8877908934526302,unnormalised,17_SRSF2,NA,1.0422334556924147,0.607742055076371,1.7873546302930285,0.0596784711341172,-0.718468966652841,0.8378259089210754
SBF2 - scrambled,PML bodies - Nucleus (combined),4,1.0850629211508e-4,relative_to_Nucleus (combined),17_SRSF2,4,0.6797813164579608,0.646830603296554,0.7144105981538679,-0.5568573844109288,-0.6285401566761276,-0.4851746121457298
SBF2 - scrambled,Nucleus (combined),4,0.011494346792379382,unnormalised,18_NONO,NA,1.1900627510510873,1.1017268013235346,1.2854814367208847,0.2510376476873101,0.1397665186095784,0.3623087767650416
SBF2 - scrambled,Cajal bodies,4,0.2673129204543462,unnormalised,18_NONO,NA,0.9449685687313634,0.8669616180399932,1.0299943818839377,-0.08166175125684873,-0.20595997074715525,0.04263646823345751
SBF2 - scrambled,Cajal bodies - Nucleus (combined),4,1.5992532989123338e-5,relative_to_Nucleus (combined),18_NONO,4,0.7940493624363489,0.7796405376617064,0.8087244820242513,-0.3326993989441589,-0.3591189889464429,-0.3062798089418749
SBF2 - scrambled,Nucleus (combined),4,0.011587071117077243,unnormalised,18_NONO,NA,1.1896947774343056,1.1013381556142177,1.2851399511034889,0.2505914898666201,0.13925750298428316,0.3619254767489574
SBF2 - scrambled,Nuclear periphery,4,0.5235910233617314,unnormalised,18_NONO,NA,0.9748115160326314,0.9074293513850831,1.0471972174355855,-0.03680480030432853,-0.14014276954645077,0.06653316893779365
SBF2 - scrambled,Nuclear periphery - Nucleus (combined),4,0.008121824650133249,relative_to_Nucleus (combined),18_NONO,4,0.8193795034848423,0.7564582562776455,0.8875344609691811,-0.28739629017094864,-0.40266762265401823,-0.17212495768787917
SBF2 - scrambled,Nucleus (combined),4,0.01308801291290158,unnormalised,18_NONO,NA,1.1901779089155065,1.0984921371560934,1.289516244092335,0.25117724506739086,0.13552454320087132,0.36682994693391036
SBF2 - scrambled,Nuclear speckles,4,0.3276412719292488,unnormalised,18_NONO,NA,1.063736528097185,0.9541770583551585,1.185875714889678,0.08914086072867022,-0.06767109541814273,0.2459528168754832
SBF2 - scrambled,Nuclear speckles - Nucleus (combined),4,0.0028855412637250302,relative_to_Nucleus (combined),18_NONO,4,0.8937626216457545,0.8640128473138963,0.9245367430987789,-0.16203638433872072,-0.2108753303941668,-0.11319743828327453
SBF2 - scrambled,Nucleus (combined),4,0.010964643010204524,unnormalised,18_NONO,NA,1.1894449361063781,1.1025639352188366,1.283172078132867,0.25028848551249694,0.14086231687008344,0.3597146541549108
SBF2 - scrambled,Nucleolus,4,0.053288461826774616,unnormalised,18_NONO,NA,0.8908698700042827,0.819555740050252,0.9683894413731812,-0.1667133832415443,-0.287086020902016,-0.0463407455810726
SBF2 - scrambled,Nucleolus - Nucleus (combined),4,1.5851842038731135e-4,relative_to_Nucleus (combined),18_NONO,4,0.7489794970421461,0.718915566458389,0.7803006544329363,-0.4170018687540414,-0.4761057526019629,-0.3578979849061199
SBF2 - scrambled,Nucleus (combined),4,0.011428620463524124,unnormalised,18_NONO,NA,1.1891974938581094,1.1014220458199866,1.2839680164069818,0.24998832799300225,0.13936739055517872,0.3606092654308257
SBF2 - scrambled,Nucleoplasm,4,0.02289337458923964,unnormalised,18_NONO,NA,1.1635030965494337,1.0712606442549892,1.2636882190529668,0.21847505033979542,0.09930953930869184,0.33764056137089926
SBF2 - scrambled,Nucleoplasm - Nucleus (combined),4,0.005816967729257618,relative_to_Nucleus (combined),18_NONO,4,0.9783934986060933,0.9706207198047677,0.9862285222050637,-0.03151327765320685,-0.043020437298615544,-0.020006118007798307
SBF2 - scrambled,Nucleus (combined),4,0.011148384549590645,unnormalised,18_NONO,NA,1.1895444948158698,1.1022107682325801,1.2837981136908623,0.2504092366639546,0.1404001270025763,0.3604183463253326
SBF2 - scrambled,PML bodies,4,0.1708995909147159,unnormalised,18_NONO,NA,1.0791451787721429,0.9866877120543693,1.1802663625378056,0.10988896547957357,-0.019334552820307563,0.23911248377945468
SBF2 - scrambled,PML bodies - Nucleus (combined),4,0.001099817487142324,relative_to_Nucleus (combined),18_NONO,4,0.9071919406757327,0.8868041537028396,0.9280484465375897,-0.1405202711843809,-0.1733125672256089,-0.10772797514315288
SBF2 - scrambled,Nucleus (combined),4,0.057068538320379676,unnormalised,19_KPNA1_MAX,NA,1.6657330898512372,1.1418627327469544,2.429947704791446,0.736157247763881,0.19138922978307596,1.2809252657446861
SBF2 - scrambled,Cajal bodies,4,0.07437288346458687,unnormalised,19_KPNA1_MAX,NA,1.584192475974884,1.0879789629210415,2.306722727613593,0.6637476304079013,0.12165066101572489,1.2058445998000775
SBF2 - scrambled,Cajal bodies - Nucleus (combined),4,1.5410562722239777e-4,relative_to_Nucleus (combined),19_KPNA1_MAX,4,0.9510482115213095,0.9443547424597605,0.9577891230597833,-0.07240961735597982,-0.08259919181445144,-0.06222004289750816
SBF2 - scrambled,Nucleus (combined),4,0.05672629266403031,unnormalised,19_KPNA1_MAX,NA,1.6657942675386532,1.142810082349737,2.4281117086919766,0.7362102329186103,0.1925856695036546,1.279834796333566
SBF2 - scrambled,Nuclear periphery,4,0.13167661850232276,unnormalised,19_KPNA1_MAX,NA,1.4573479211194833,0.9862541313881631,2.1534641991328547,0.5433453414744371,-0.019968656343541412,1.1066593392924158
SBF2 - scrambled,Nuclear periphery - Nucleus (combined),4,1.3226486686540915e-4,relative_to_Nucleus (combined),19_KPNA1_MAX,4,0.8748666924354552,0.8591778937465678,0.8908419724294273,-0.1928648914441731,-0.21897122096869984,-0.16675856191964644
SBF2 - scrambled,Nucleus (combined),4,0.056856053625956436,unnormalised,19_KPNA1_MAX,NA,1.6661312879058978,1.1425149763243865,2.429721733249995,0.7365020867467165,0.19221307655451592,1.2807910969389167
SBF2 - scrambled,Nuclear speckles,4,0.046905058881021505,unnormalised,19_KPNA1_MAX,NA,1.6935883813089416,1.1772190401633678,2.436455330272778,0.7600832770293083,0.23538278151184786,1.2847837725467688
SBF2 - scrambled,Nuclear speckles - Nucleus (combined),4,0.12584541505786498,relative_to_Nucleus (combined),19_KPNA1_MAX,4,1.0164795497223713,0.9997444824250926,1.0334947510762693,0.02358119028259194,-3.6868104242795735e-4,0.047531061607611926
SBF2 - scrambled,Nucleus (combined),4,0.056857976172357806,unnormalised,19_KPNA1_MAX,NA,1.6660427758063145,1.142493871396121,2.429508464167533,0.7364254425110217,0.1921864263510577,1.2806644586709854
SBF2 - scrambled,Nucleolus,4,0.07595109095464837,unnormalised,19_KPNA1_MAX,NA,1.5664199431453611,1.0825043886796009,2.2666618851092277,0.6474710380916271,0.1143728739251749,1.1805692022580794
SBF2 - scrambled,Nucleolus - Nucleus (combined),4,0.0010558400147643832,relative_to_Nucleus (combined),19_KPNA1_MAX,4,0.9402039166655016,0.9269139521205394,0.9536844308911567,-0.08895440441939453,-0.10949267902572629,-0.06841612981306279
SBF2 - scrambled,Nucleus (combined),4,0.05653364619350352,unnormalised,19_KPNA1_MAX,NA,1.6657991829660812,1.1433394893181086,2.4270017294910504,0.7362144900183312,0.19325384347704616,1.2791751365596165
SBF2 - scrambled,Nucleoplasm,4,0.05257045834746096,unnormalised,19_KPNA1_MAX,NA,1.67722036164699,1.1566706090311576,2.4320390952784066,0.7460722498860319,0.2099780793331071,1.2821664204389567
SBF2 - scrambled,Nucleoplasm - Nucleus (combined),4,0.17578684701233302,relative_to_Nucleus (combined),19_KPNA1_MAX,4,1.0068562758330644,0.9986812669783665,1.0150982037058556,0.00985775986770054,-0.0019037851588260314,0.021619304894227084
SBF2 - scrambled,Nucleus (combined),4,0.05687068986086838,unnormalised,19_KPNA1_MAX,NA,1.666132379405104,1.1424750927064253,2.429809738018896,0.7365030318703014,0.192162713186525,1.280843350554078
SBF2 - scrambled,PML bodies,4,0.048778567431691074,unnormalised,19_KPNA1_MAX,NA,1.6700989102693284,1.1664401037541057,2.391233258446667,0.739933547686993,0.22211222739455683,1.2577548679794293
SBF2 - scrambled,PML bodies - Nucleus (combined),4,0.8266420080877965,relative_to_Nucleus (combined),19_KPNA1_MAX,4,1.0023806816992782,0.9825946336255651,1.0225651521589663,0.0034305158166916534,-0.02533173495874673,0.03219276659213007
SBF2 - scrambled,Nucleus (combined),4,0.12240693073532664,unnormalised,19_TUBA1A,NA,1.2636109180431923,0.9992751239175837,1.5978708105313044,0.33755230764433775,-0.0010461543413160237,0.6761507696299915
SBF2 - scrambled,Cajal bodies,4,0.14448610664520511,unnormalised,19_TUBA1A,NA,1.2304378419224984,0.9830099127864144,1.540144471731129,0.2991717789539873,-0.024722129943384318,0.6230656878513592
SBF2 - scrambled,Cajal bodies - Nucleus (combined),4,0.04856757694685172,relative_to_Nucleus (combined),19_TUBA1A,4,0.9737473967286822,0.9558132673525,0.9920180280215748,-0.03838052869035022,-0.06519930155406782,-0.011561755826632871
SBF2 - scrambled,Nucleus (combined),4,0.12381251758907366,unnormalised,19_TUBA1A,NA,1.2639288040613592,0.9980738417142677,1.6005990288174692,0.33791520012858617,-0.002781538709517527,0.6786119389666895
SBF2 - scrambled,Nuclear periphery,4,0.101174322968287,unnormalised,19_TUBA1A,NA,1.3222927855580253,1.0214959502195509,1.7116643588875753,0.4030416575601762,0.03068348443359522,0.7753998306867571
SBF2 - scrambled,Nuclear periphery - Nucleus (combined),4,0.04051806550177507,relative_to_Nucleus (combined),19_TUBA1A,4,1.0461766369348704,1.0156274124928724,1.077644756537168,0.06512645743159028,0.02237123996986438,0.10788167489331585
SBF2 - scrambled,Nucleus (combined),4,0.12312652252307019,unnormalised,19_TUBA1A,NA,1.263845905688862,0.998659607704562,1.5994503642717053,0.3378205737598033,-0.0019350744868564048,0.6775762220064631
SBF2 - scrambled,Nuclear speckles,4,0.11817248379652133,unnormalised,19_TUBA1A,NA,1.2592123255191598,1.0028700176998724,1.5810779590121278,0.3325215675259695,0.0041346299063767245,0.6609085051455623
SBF2 - scrambled,Nuclear speckles - Nucleus (combined),4,0.7654487750659513,relative_to_Nucleus (combined),19_TUBA1A,4,0.9963337459504791,0.9741247125492523,1.0190491222852776,-0.0052990062338338926,-0.03782160937793636,0.02722359691026862
SBF2 - scrambled,Nucleus (combined),4,0.12600871366695937,unnormalised,19_TUBA1A,NA,1.2641208971217055,0.9962036996956055,1.604091254658121,0.3381344455856311,-0.005487325994316822,0.6817562171655792
